matcher,P,R,Res,Cal,P_bin,R_bin,Res_bin,Cal_bin,"('P_bin', 'R_bin')","('P_bin', 'Res_bin')","('P_bin', 'Cal_bin')","('R_bin', 'Res_bin')","('R_bin', 'Cal_bin')","('Res_bin', 'Cal_bin')","('P_bin', 'R_bin', 'Res_bin')","('P_bin', 'R_bin', 'Cal_bin')","('P_bin', 'Res_bin', 'Cal_bin')","('R_bin', 'Res_bin', 'Cal_bin')","('P_bin', 'R_bin', 'Res_bin', 'Cal_bin')"
6_0159,0.06666666666666667,0.13846153846153847,0.3712737127371274,0.2747481481481482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0160,0.06716417910447761,0.13846153846153847,0.3812556869881711,0.2697089552238806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0161,0.06766917293233082,0.13846153846153847,0.3798165137614679,0.26985714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0162,0.06818181818181818,0.13846153846153847,0.37835337650323775,0.27144696969696974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0163,0.06870229007633588,0.13846153846153847,0.376865671641791,0.2730610687022901,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0164,0.06923076923076923,0.13846153846153847,0.3753527751646284,0.2744692307692308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0165,0.06923076923076923,0.13846153846153847,0.3753527751646284,0.2744692307692308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0166,0.06976744186046512,0.13846153846153847,0.3719165085388994,0.2762093023255814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0167,0.0703125,0.13846153846153847,0.3734479465138491,0.2728984375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0168,0.07086614173228346,0.13846153846153847,0.375,0.26953543307086625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0169,0.07142857142857142,0.13846153846153847,0.3734238603297769,0.26969047619047626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0170,0.072,0.13846153846153847,0.375,0.26624800000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0171,0.07258064516129033,0.13846153846153847,0.3733990147783251,0.2662983870967743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0172,0.07317073170731707,0.13846153846153847,0.375,0.26277235772357727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0173,0.07377049180327869,0.13846153846153847,0.384,0.2575491803278689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0174,0.0743801652892562,0.13846153846153847,0.384460141271443,0.2559586776859505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0175,0.075,0.13846153846153847,0.38085539714867617,0.257675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0176,0.07563025210084033,0.13846153846153847,0.3771839671120247,0.25958823529411773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0177,0.07627118644067797,0.13846153846153847,0.38381742738589214,0.2551779661016949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0178,0.07692307692307693,0.13846153846153847,0.38219895287958117,0.25522222222222224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0179,0.07758620689655173,0.13846153846153847,0.38266384778012685,0.25147413793103457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0180,0.0782608695652174,0.13846153846153847,0.3831376734258271,0.2494434782608696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0181,0.07894736842105263,0.13846153846153847,0.3900862068965517,0.24478947368421053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0182,0.07964601769911504,0.13846153846153847,0.38846572361262244,0.24474336283185838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0183,0.08035714285714286,0.13846153846153847,0.389010989010989,0.24206249999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0184,0.08108108108108109,0.13846153846153847,0.3895671476137625,0.238027027027027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0185,0.08181818181818182,0.13846153846153847,0.38789237668161436,0.2379181818181819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0186,0.08256880733944955,0.13846153846153847,0.38618346545866367,0.2378073394495413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0187,0.08333333333333333,0.13846153846153847,0.38672768878718533,0.23399074074074083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0188,0.07476635514018691,0.12307692307692308,0.3504492939666239,0.238981308411215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0189,0.07547169811320754,0.12307692307692308,0.3601036269430052,0.23274528301886793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0190,0.0761904761904762,0.12307692307692308,0.3586387434554974,0.23258095238095244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0191,0.07692307692307693,0.12307692307692308,0.35714285714285715,0.23289423076923083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0192,0.07766990291262135,0.12307692307692308,0.3663101604278075,0.22670873786407766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0193,0.06862745098039216,0.1076923076923077,0.28440366972477066,0.22991176470588234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0194,0.06930693069306931,0.1076923076923077,0.2828438948995363,0.23159405940594058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0195,0.07,0.1076923076923077,0.28125,0.23301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0196,0.0707070707070707,0.1076923076923077,0.2796208530805687,0.2339494949494949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0197,0.07142857142857142,0.1076923076923077,0.2779552715654952,0.23480612244897955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0198,0.07216494845360824,0.1076923076923077,0.2762520193861066,0.23464948453608245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0199,0.07291666666666667,0.1076923076923077,0.27450980392156865,0.23344791666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0200,0.07368421052631578,0.1076923076923077,0.27603305785123966,0.23011578947368422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0201,0.07446808510638298,0.1076923076923077,0.2842809364548495,0.2242659574468085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0202,0.06451612903225806,0.09230769230769231,0.2720156555772994,0.2335591397849462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0203,0.06521739130434782,0.09230769230769231,0.2712871287128713,0.2301195652173913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0204,0.06593406593406594,0.09230769230769231,0.27054108216432865,0.22715384615384615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0205,0.06666666666666667,0.09230769230769231,0.2697768762677485,0.2290111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0206,0.06741573033707865,0.09230769230769231,0.2648870636550308,0.23102247191011233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0207,0.06818181818181818,0.09230769230769231,0.26403326403326405,0.23296590909090908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0208,0.06896551724137931,0.09230769230769231,0.25894736842105265,0.2352988505747126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0209,0.06976744186046512,0.09230769230769231,0.2579957356076759,0.23733720930232555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0210,0.07058823529411765,0.09230769230769231,0.2570194384449244,0.23918823529411762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0211,0.07142857142857142,0.09230769230769231,0.25601750547045954,0.23608333333333328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0212,0.07228915662650602,0.09230769230769231,0.2549889135254989,0.2335060240963855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0213,0.07317073170731707,0.09230769230769231,0.2539325842696629,0.23391463414634145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0214,0.07407407407407407,0.09230769230769231,0.2545454545454545,0.22816049382716047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0215,0.075,0.09230769230769231,0.2672811059907834,0.21976250000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0216,0.0759493670886076,0.09230769230769231,0.26635514018691586,0.21520253164556963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0217,0.07692307692307693,0.09230769230769231,0.26540284360189575,0.2119358974358974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0218,0.07792207792207792,0.09230769230769231,0.2644230769230769,0.2114415584415584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0219,0.07894736842105263,0.09230769230769231,0.2634146341463415,0.2123815789473684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0220,0.08,0.09230769230769231,0.28217821782178215,0.20201333333333332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0221,0.08108108108108109,0.09230769230769231,0.2914572864321608,0.19420270270270273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0222,0.0821917808219178,0.09230769230769231,0.29081632653061223,0.19343835616438354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0223,0.08333333333333333,0.09230769230769231,0.29015544041450775,0.19334722222222223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0224,0.08450704225352113,0.09230769230769231,0.2894736842105263,0.19522535211267605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0225,0.08571428571428572,0.09230769230769231,0.2887700534759358,0.19715714285714284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0226,0.08695652173913043,0.09230769230769231,0.28804347826086957,0.1987101449275362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0227,0.08823529411764706,0.09230769230769231,0.287292817679558,0.19795588235294115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0228,0.08955223880597014,0.09230769230769231,0.29411764705882354,0.18971641791044774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0229,0.09090909090909091,0.09230769230769231,0.29545454545454547,0.18198484848484844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0230,0.09230769230769231,0.09230769230769231,0.2947976878612717,0.17463076923076926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0231,0.09375,0.09230769230769231,0.29411764705882354,0.176421875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0232,0.09523809523809523,0.09230769230769231,0.2934131736526946,0.17779365079365078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0233,0.0967741935483871,0.09230769230769231,0.2865853658536585,0.17975806451612905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0234,0.09836065573770492,0.09230769230769231,0.2795031055900621,0.1822131147540984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0235,0.1,0.09230769230769231,0.27848101265822783,0.18425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0236,0.1016949152542373,0.09230769230769231,0.2709677419354839,0.18652542372881353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0237,0.10344827586206896,0.09230769230769231,0.2631578947368421,0.18877586206896557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0238,0.10526315789473684,0.09230769230769231,0.2550335570469799,0.1912105263157895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0239,0.08928571428571429,0.07692307692307693,0.5141700404858299,0.2122321428571428,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0240,0.07272727272727272,0.06153846153846154,0.42424242424242425,0.2197272727272727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0241,0.05555555555555555,0.046153846153846156,0.3422818791946309,0.22935185185185183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0242,0.03773584905660377,0.03076923076923077,0.8585858585858586,0.25145283018867925,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0243,0.038461538461538464,0.03076923076923077,0.8556701030927835,0.25532692307692306,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0244,0.0392156862745098,0.03076923076923077,0.8526315789473684,0.25984313725490193,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0245,0.04,0.03076923076923077,0.8494623655913979,0.26454000000000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0246,0.04081632653061224,0.03076923076923077,0.8461538461538461,0.269530612244898,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0247,0.041666666666666664,0.03076923076923077,0.8426966292134831,0.2739375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0248,0.0425531914893617,0.03076923076923077,0.8390804597701149,0.27891489361702126,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0249,0.043478260869565216,0.03076923076923077,0.8352941176470589,0.2844347826086957,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0250,0.044444444444444446,0.03076923076923077,0.8313253012048193,0.2901666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0251,0.045454545454545456,0.03076923076923077,0.8271604938271605,0.2949431818181818,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0252,0.046511627906976744,0.03076923076923077,0.8481012658227848,0.28319767441860466,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0253,0.047619047619047616,0.03076923076923077,0.8441558441558441,0.2894285714285714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0254,0.04878048780487805,0.03076923076923077,0.84,0.2794146341463415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0255,0.05,0.03076923076923077,0.8356164383561644,0.27290000000000003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0256,0.05128205128205128,0.03076923076923077,0.8309859154929577,0.27835897435897444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0257,0.05263157894736842,0.03076923076923077,0.8260869565217391,0.26726315789473687,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0258,0.05405405405405406,0.03076923076923077,0.8208955223880597,0.2728648648648649,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0259,0.05555555555555555,0.03076923076923077,0.8153846153846154,0.2787777777777778,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0260,0.05714285714285714,0.03076923076923077,0.8095238095238095,0.2850285714285714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0261,0.058823529411764705,0.03076923076923077,0.8064516129032258,0.2713529411764706,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0262,0.06060606060606061,0.03076923076923077,0.8,0.2768484848484849,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0263,0.0625,0.03076923076923077,0.7931034482758621,0.28362499999999996,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0264,0.06451612903225806,0.03076923076923077,0.7857142857142857,0.2898709677419355,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0265,0.06666666666666667,0.03076923076923077,0.7777777777777778,0.2963333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0266,0.06896551724137931,0.03076923076923077,0.7735849056603774,0.28068965517241384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0267,0.07142857142857142,0.03076923076923077,0.7647058823529411,0.2746428571428572,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0268,0.07142857142857142,0.03076923076923077,0.7647058823529411,0.2746428571428572,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0269,0.07407407407407407,0.03076923076923077,0.7551020408163265,0.28148148148148155,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0270,0.07692307692307693,0.03076923076923077,0.7446808510638298,0.29000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0271,0.08,0.03076923076923077,0.7777777777777778,0.2696,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0272,0.08333333333333333,0.03076923076923077,0.7674418604651163,0.27708333333333335,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0273,0.043478260869565216,0.015384615384615385,0.9047619047619048,0.29999999999999993,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6_0274,0.045454545454545456,0.015384615384615385,0.9,0.30454545454545456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0275,0.047619047619047616,0.015384615384615385,0.8947368421052632,0.3147619047619047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0276,0.05,0.015384615384615385,0.8888888888888888,0.318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0277,0.05263157894736842,0.015384615384615385,0.8823529411764706,0.308421052631579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.5428571428571428,0.2923076923076923,0.1875,0.37857142857142856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.10126582278481013,0.12307692307692308,0.3837837837837838,0.8291139240506329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71_0000,0.1038961038961039,0.12307692307692308,0.3989071038251366,0.8246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71_0001,0.1038961038961039,0.12307692307692308,0.3989071038251366,0.8246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71_0002,0.1038961038961039,0.12307692307692308,0.3672316384180791,0.827272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
